country,weight,dem_satisfied,press_freedom_imp,econ_good,religion_important,age_group,gender
Canada,1.353007200795579,0,1,0,0,30–49,Male
Canada,0.4020847379790163,0,1,0,1,50–64,Male
Canada,0.8243621614204917,1,1,1,0,65+,Male
Canada,1.4146502459624615,1,1,0,0,30–49,Male
Canada,0.6568839540078037,1,1,0,1,65+,Female
Canada,1.065217729441532,1,0,1,0,30–49,Female
Canada,2.3997040047591036,0,1,0,1,30–49,Male
Canada,0.3899822399152416,1,1,0,1,50–64,Male
Canada,0.2905688242320123,1,1,1,0,50–64,Male
Canada,2.4325693241470625,1,1,1,0,30–49,Female
Canada,1.4368901609519484,1,1,0,0,30–49,Female
Canada,0.7295866713596613,0,1,0,1,18–29,Female
Canada,0.6270518569518914,1,0,0,1,30–49,Male
Canada,0.3978709006456596,1,1,0,0,65+,Female
Canada,1.7789858409133659,0,1,0,0,30–49,Male
Canada,2.099869133353104,0,1,0,1,30–49,Female
Canada,0.9190839722847416,1,0,1,1,50–64,Female
Canada,0.7302906042234253,0,0,0,1,30–49,Male
Canada,0.5613198740746285,1,1,1,0,50–64,Female
Canada,0.8428501743480157,1,1,1,0,30–49,Female
Canada,0.5092107510422078,1,1,0,0,18–29,Male
Canada,0.8829953906196538,0,1,0,0,50–64,Male
Canada,0.7970036609570718,0,1,0,0,50–64,Female
Canada,1.7057719428978069,1,1,1,0,30–49,Male
Canada,2.4325693241470625,1,1,0,1,50–64,Female
Canada,0.31402616909636066,0,1,0,1,65+,Male
Canada,1.113749078402511,0,1,0,0,30–49,Female
Canada,1.3993101500700227,0,1,0,1,30–49,Female
Canada,1.6354655574066144,0,1,1,0,30–49,Male
Canada,0.9812102262049156,0,1,0,0,30–49,Male
Canada,1.9168717697018043,1,1,1,1,18–29,Male
Canada,1.6931986070271845,0,1,0,0,30–49,Male
Canada,0.2586257572653976,1,1,1,0,65+,Male
Canada,0.47258180253020826,1,1,1,1,30–49,Male
Canada,1.329829095599271,1,1,0,1,50–64,Male
Canada,0.9000483627823261,1,1,1,0,18–29,Female
Canada,0.6270518569518914,0,1,0,1,30–49,Male
Canada,1.5971683348178936,1,1,1,1,50–64,Male
Canada,0.33707181438961387,1,1,1,1,50–64,Male
Canada,2.1130312315362723,1,1,1,0,65+,Female
Canada,0.6967055898215403,1,1,0,0,30–49,Male
Canada,0.6374735638850109,1,1,1,1,30–49,Male
Canada,0.4519891638327211,1,1,1,1,30–49,Male
Canada,1.6573563396581201,1,1,0,0,30–49,Male
Canada,2.4325693241470625,0,1,1,0,30–49,Female
Canada,1.9491978639518701,0,NA,0,1,50–64,Female
Canada,0.41040203287204713,0,1,0,0,65+,Female
Canada,0.8061231801566696,1,1,0,0,30–49,Female
Canada,2.105182137836866,0,1,1,1,30–49,Female
Canada,1.7727215276977637,0,1,0,0,18–29,Male
Canada,0.46836075635580077,1,1,1,0,65+,Male
Canada,0.3354337992745705,1,1,0,0,65+,Male
Canada,1.877874372382464,0,1,0,0,18–29,Female
Canada,2.045952445053427,1,1,0,1,30–49,Female
Canada,0.28337678879273553,0,1,0,1,30–49,Female
Canada,0.9812102262049156,1,1,0,1,30–49,Male
Canada,0.2586257572653976,0,1,0,0,65+,Male
Canada,1.065217729441532,1,1,1,1,30–49,Female
Canada,1.9217217616110431,0,1,1,0,18–29,Male
Canada,0.27472421954155446,0,1,1,0,30–49,Female
Canada,0.7796650042160337,1,1,0,0,18–29,Female
Canada,0.27617626897517056,0,1,0,0,30–49,Male
Canada,1.5891480856987354,0,1,0,0,30–49,Male
Canada,0.45468185540301037,1,1,1,1,50–64,Male
Canada,1.9491978639518701,1,1,1,0,65+,Female
Canada,2.1714858451123993,1,1,1,0,30–49,Female
Canada,1.1070262988722788,0,1,NA,1,18–29,Female
Canada,2.295137478315761,0,1,0,1,30–49,Male
Canada,1.7057719428978069,1,1,1,0,30–49,Male
Canada,0.57843354225722865,1,1,0,0,30–49,Male
Canada,2.11837753823185,0,1,0,1,50–64,Female
Canada,0.5264909772535733,1,1,1,1,30–49,Male
Canada,1.392134993673037,1,1,1,1,18–29,Female
Canada,0.8586113384200291,1,1,0,0,30–49,Female
Canada,0.7837859081890117,NA,1,0,1,18–29,Male
Canada,0.6270518569518914,0,1,0,0,65+,Male
Canada,0.9384542259392771,1,1,1,1,30–49,Male
Canada,1.2341789185799366,0,1,0,1,65+,Male
Canada,0.9973971223025068,1,1,0,0,50–64,Female
Canada,0.6270518569518914,1,1,0,1,30–49,Male
Canada,2.085879406731476,0,1,0,0,30–49,Male
Canada,0.8829953906196538,1,1,1,0,50–64,Male
Canada,0.47283993671287167,1,1,1,0,30–49,Female
Canada,0.7345239634611946,0,1,1,0,65+,Female
Canada,1.753030193058127,0,1,0,1,65+,Female
Canada,1.0106103127729595,1,1,0,0,65+,Male
Canada,0.4448970158352401,1,1,0,1,65+,Female
Canada,2.0088194991550514,0,1,0,1,65+,Female
Canada,0.7013015107658029,1,1,0,1,30–49,Female
Canada,0.6311043086412768,1,1,1,0,65+,Female
Canada,1.0880656581969204,0,1,0,1,65+,Female
Canada,0.9900220214808046,0,1,1,0,65+,Female
Canada,1.008059760482688,0,1,0,1,50–64,Male
Canada,0.7345239634611946,1,1,0,0,65+,Female
Canada,1.033429368318385,1,1,1,1,65+,Female
Canada,0.6552261271954691,1,1,1,1,65+,Female
Canada,0.31402616909636066,1,1,1,0,65+,Male
Canada,0.7326701907917621,1,1,1,0,65+,Female
Canada,1.1202908494965749,1,1,1,1,65+,Female
Canada,1.256067296805923,1,1,1,1,50–64,Female
Canada,0.849927624589795,1,1,0,1,50–64,Female
Canada,0.2995800657975526,1,1,0,1,65+,Female
Canada,1.0360441097707531,1,1,0,1,50–64,Female
Canada,0.27755182520300925,1,1,0,0,65+,Male
Canada,1.7018496006182229,0,1,1,0,65+,Male
Canada,0.2995800657975526,1,1,0,0,65+,Female
Canada,0.29539812677928096,0,1,0,0,65+,Male
Canada,0.2586257572653976,1,1,1,0,65+,Male
Canada,0.33707181438961387,1,1,1,0,65+,Male
Canada,2.4325693241470625,1,1,1,1,65+,Female
Canada,1.1564044681113568,0,1,0,1,30–49,Female
Canada,0.2586257572653976,0,1,1,0,30–49,Male
Canada,1.2592453477967394,1,1,0,1,65+,Female
Canada,0.47972846936828367,0,1,0,1,65+,Male
Canada,0.9043693583114004,0,1,1,0,30–49,Male
Canada,0.4448970158352401,1,1,1,0,65+,Female
Canada,0.42902063034652516,1,0,1,1,65+,Male
Canada,0.975517880704439,0,1,0,1,50–64,Female
Canada,0.5551003080920238,1,NA,1,1,65+,Male
Canada,0.4448970158352401,0,1,0,1,50–64,Female
Canada,0.8203561377097233,1,1,1,1,50–64,Male
Canada,0.2586257572653976,1,1,1,0,65+,Female
Canada,0.9900220214808046,0,1,0,1,65+,Female
Canada,0.3071950857762143,0,1,1,0,30–49,Female
Canada,0.8826080984810998,1,1,0,0,30–49,Female
Canada,0.7680004095496669,1,1,1,1,65+,Male
Canada,0.4785177430073996,1,1,1,1,65+,Male
Canada,0.6775728248744747,0,1,0,1,50–64,Female
Canada,0.2586257572653976,0,1,0,1,65+,Male
Canada,1.299583567789685,1,1,1,0,65+,Female
Canada,0.3799855607168166,0,1,NA,1,65+,Male
Canada,0.6465980316937233,1,1,1,0,65+,Male
Canada,0.2598553725511047,1,1,0,1,65+,Male
Canada,0.6961744817527583,1,1,0,1,50–64,Female
Canada,0.2890411031927709,1,1,1,1,65+,Female
Canada,0.2995800657975526,1,1,1,1,65+,Female
Canada,0.2586257572653976,0,1,0,0,50–64,Male
Canada,0.6311043086412768,1,1,0,1,65+,Female
Canada,1.0360441097707531,0,1,0,1,65+,Female
Canada,0.2586257572653976,1,1,1,1,65+,Male
Canada,0.712429793567728,0,1,0,0,65+,Male
Canada,1.118165761141974,0,1,1,0,65+,Female
Canada,1.466729737728217,0,1,0,1,30–49,Male
Canada,1.3800519640715967,NA,1,0,0,50–64,Male
Canada,2.2514277809461887,0,1,0,0,65+,Female
Canada,0.8507386021414519,0,1,0,0,30–49,Male
Canada,0.8829953906196538,1,1,1,0,65+,Male
Canada,0.637125162733314,1,1,1,0,50–64,Male
Canada,0.5177980728398983,1,1,1,0,65+,Female
Canada,2.0716190048240612,1,1,1,1,18–29,Male
Canada,1.2341789185799366,0,1,0,0,65+,Male
Canada,0.6096958062354362,0,1,0,1,30–49,Male
Canada,0.6984683663030787,0,1,0,1,30–49,Male
Canada,0.7584845724761579,1,0,1,1,50–64,Female
Canada,0.4232117799569698,1,1,1,1,65+,Male
Canada,0.8470601992173081,1,1,1,1,18–29,Male
Canada,0.975517880704439,1,1,1,1,50–64,Female
Canada,0.8639931627242043,1,1,1,1,65+,Female
Canada,1.392134993673037,1,1,1,0,18–29,Female
Canada,0.5778900596871048,1,1,0,1,30–49,Male
Canada,1.2762709873033817,1,1,0,0,50–64,Male
Canada,1.3564305252352835,0,1,0,0,30–49,Male
Canada,1.9167864565329311,1,1,1,1,18–29,Female
Canada,0.7624935276957173,0,1,0,0,50–64,Male
Canada,0.5363362747067622,1,1,1,1,30–49,Male
Canada,1.3800519640715967,0,1,0,1,50–64,Male
Canada,0.648143711788967,0,1,0,1,30–49,Male
Canada,0.36660631566997964,1,1,1,0,50–64,Male
Canada,1.9626124009286823,1,1,0,0,50–64,Male
Canada,1.2762709873033817,1,1,1,1,50–64,Male
Canada,2.2836142334749385,0,1,0,0,50–64,Female
Canada,1.2762709873033817,1,1,1,0,65+,Male
Canada,0.651154193528377,1,1,0,0,50–64,Female
Canada,0.42527843899351603,1,1,1,0,50–64,Male
Canada,2.4057756393836027,1,1,0,0,30–49,Male
Canada,2.4325693241470625,1,1,0,1,30–49,Female
Canada,1.9168717697018043,0,1,0,0,18–29,Male
Canada,1.3687589892829752,0,1,0,0,30–49,Female
Canada,2.11837753823185,0,1,0,1,65+,Female
Canada,1.6049677452510656,1,0,1,0,50–64,Male
Canada,2.4057756393836027,0,1,0,1,30–49,Male
Canada,1.5335539847959527,1,1,0,0,30–49,Male
Canada,0.42527843899351603,0,1,0,1,50–64,Male
Canada,0.3999707007439757,0,1,0,0,50–64,Female
Canada,2.4325693241470625,1,1,0,1,50–64,Female
Canada,1.1059861629635654,0,1,0,0,18–29,Female
Canada,1.2762709873033817,1,0,1,1,50–64,Male
Canada,0.4519891638327211,1,1,0,1,30–49,Male
Canada,0.553228439389457,0,1,0,0,65+,Male
Canada,1.2388088805658064,0,1,0,1,30–49,Male
Canada,2.0806151179835504,0,1,0,1,30–49,Male
Canada,1.894462648758184,1,1,1,0,50–64,Female
Canada,0.49537749766371975,1,1,1,0,65+,Male
Canada,2.2128443480909668,0,0,0,1,18–29,Male
Canada,2.4325693241470625,1,1,1,1,65+,Female
Canada,0.7968125613164928,0,0,1,1,65+,Male
Canada,1.3619325118921464,1,1,0,0,30–49,Female
Canada,1.600917168973816,1,1,0,0,50–64,Male
Canada,0.7680004095496669,1,1,0,0,50–64,Male
Canada,1.4952358846054428,0,1,0,0,50–64,Male
Canada,0.49537749766371975,1,1,0,0,50–64,Male
Canada,1.353007200795579,1,1,1,0,30–49,Male
Canada,0.27635219755393686,1,1,1,0,65+,Female
Canada,0.6545958561509421,1,1,0,1,50–64,Male
Canada,1.9217217616110431,1,1,0,0,18–29,Male
Canada,0.553228439389457,1,1,1,0,30–49,Male
Canada,1.3800519640715967,0,1,0,1,50–64,Male
Canada,1.2341789185799366,1,1,0,0,50–64,Male
Canada,0.8639931627242043,0,1,0,1,50–64,Female
Canada,1.0732245829495364,1,1,0,0,18–29,Female
Canada,0.33374940410186343,0,1,0,1,30–49,Male
Canada,1.2730499674418854,1,1,1,1,65+,Male
Canada,0.7230152565832404,1,1,NA,0,18–29,Male
Canada,1.9869359910592128,1,0,1,0,30–49,Male
Canada,1.5851374346710032,0,1,0,1,30–49,Male
Canada,0.3980270257601163,1,1,0,1,65+,Female
Canada,1.3564305252352835,0,1,1,0,65+,Male
Canada,1.0830275993974035,1,1,1,1,50–64,Male
Canada,0.9182585134132671,0,1,0,1,30–49,Female
Canada,1.418229537157504,0,1,0,0,30–49,Male
Canada,2.166005505039136,1,1,1,0,30–49,Female
Canada,1.7057719428978069,0,1,0,0,30–49,Male
Canada,0.885653708684748,1,1,1,1,30–49,Female
Canada,0.2586257572653976,1,1,1,0,65+,Female
Canada,0.5184564925034584,1,1,1,0,50–64,Male
Canada,0.5307067882958261,0,1,0,0,50–64,Female
Canada,1.5434648930686108,1,1,1,1,65+,Female
Canada,0.32376487962426315,1,1,1,0,65+,Female
Canada,1.669202914699769,1,1,0,0,30–49,Female
Canada,0.6514148191705535,1,1,0,0,50–64,Male
Canada,1.256067296805923,0,1,0,1,65+,Female
Canada,0.48081312884960037,1,1,1,1,65+,Female
Canada,1.9541296460455364,0,1,0,0,50–64,Female
Canada,1.7014669595816359,1,1,1,1,30–49,Male
Canada,0.4519891638327211,0,1,0,1,30–49,Male
Canada,0.57843354225722865,1,1,0,0,65+,Male
Canada,0.7571758103850277,1,1,1,0,30–49,Male
Canada,0.34752522608107095,1,1,1,1,65+,Female
Canada,0.28487457121014703,1,1,1,1,30–49,Male
Canada,2.4325693241470625,1,1,1,1,65+,Female
Canada,0.4425328380450428,1,NA,0,0,65+,Male
Canada,0.27635219755393686,1,1,0,0,50–64,Female
Canada,0.36660631566997964,0,1,0,1,65+,Male
Canada,1.006242277820375,1,1,1,1,65+,Female
Canada,1.466729737728217,0,1,0,1,30–49,Male
Canada,0.7839479591844062,1,1,0,1,50–64,Male
Canada,1.6191689906995417,1,1,1,0,18–29,Male
Canada,0.8304495426000842,1,1,1,0,50–64,Female
Canada,1.2622010174450764,1,1,1,0,65+,Female
Canada,0.2995800657975526,0,1,0,0,50–64,Female
Canada,0.5551003080920238,1,1,1,0,65+,Male
Canada,0.6347656398969914,0,1,0,1,50–64,Female
Canada,2.11837753823185,0,0,0,1,50–64,Female
Canada,0.3352995950059984,0,1,1,0,65+,Female
Canada,1.113749078402511,1,1,1,0,30–49,Female
Canada,0.7699435733186167,1,1,1,1,65+,Male
Canada,0.6957094612420249,0,1,1,0,30–49,Male
Canada,1.299583567789685,0,1,1,0,65+,Female
Canada,1.3150135513750902,0,1,0,1,30–49,Male
Canada,2.0002637488832606,1,1,0,0,18–29,Female
Canada,0.2586257572653976,0,1,1,0,65+,Male
Canada,0.42527843899351603,1,1,1,0,65+,Male
Canada,1.353007200795579,0,1,0,0,65+,Male
Canada,0.48081312884960037,1,1,1,1,65+,Female
Canada,1.593137442491908,0,1,0,1,65+,Male
Canada,0.6098410494086289,0,1,1,0,50–64,Male
Canada,0.5205348843217884,1,1,1,1,65+,Male
Canada,1.2051102995480303,0,1,0,1,18–29,Male
Canada,0.6961744817527583,1,1,1,1,65+,Female
Canada,0.26791411574336055,1,1,1,1,65+,Female
Canada,1.256067296805923,0,1,0,1,65+,Female
Canada,0.9161289382820316,1,1,1,0,50–64,Male
Canada,0.3470548550440052,0,1,0,0,50–64,Male
Canada,1.7682475787430205,1,0,0,0,18–29,Male
Canada,0.638925884886153,0,1,0,0,30–49,Female
Canada,0.2586257572653976,0,1,0,1,30–49,Male
Canada,1.3800519640715967,1,0,NA,0,65+,Male
Canada,0.4448970158352401,0,1,0,0,65+,Female
Canada,0.3915673900082716,1,1,1,1,30–49,Male
Canada,0.8224317698377943,0,1,0,NA,50–64,Male
Canada,1.6080878437505364,0,1,0,1,50–64,Female
Canada,0.8001123114864864,1,1,0,0,30–49,Female
Canada,2.4325693241470625,1,0,0,0,30–49,Female
Canada,2.4325693241470625,0,1,0,0,30–49,Female
Canada,0.2905688242320123,1,1,0,0,65+,Male
Canada,0.4448970158352401,1,1,1,0,65+,Female
Canada,0.2586257572653976,1,1,1,1,65+,Male
Canada,0.9600943964624667,1,1,1,1,30–49,Female
Canada,0.6555331175749574,0,1,1,1,65+,Male
Canada,0.33374940410186343,1,1,1,0,30–49,Male
Canada,2.1130312315362723,0,1,0,1,65+,Female
Canada,0.2586257572653976,0,1,1,0,30–49,Male
Canada,0.33818158328670334,0,1,0,0,65+,Male
Canada,1.2622010174450764,0,1,0,0,50–64,Female
Canada,1.2592453477967394,0,1,0,1,50–64,Female
Canada,1.2762709873033817,0,1,1,1,50–64,Male
Canada,0.38618016505796693,1,1,1,0,30–49,Female
Canada,1.5473701059064737,1,1,0,0,50–64,Female
Canada,1.2965403602072914,0,1,0,0,65+,Female
Canada,0.3264369452130116,0,1,0,NA,50–64,Male
Canada,0.33707181438961387,0,1,0,1,50–64,Male
Canada,1.006242277820375,1,1,1,1,50–64,Female
Canada,1.600917168973816,1,1,0,0,50–64,Male
Canada,1.2200191525938888,0,1,0,0,18–29,Female
Canada,0.4448970158352401,0,1,0,1,65+,Female
Canada,0.5205348843217884,0,1,0,1,50–64,Male
Canada,1.7057719428978069,0,1,0,0,30–49,Male
Canada,1.037915420734727,1,1,1,0,65+,Male
Canada,0.5177980728398983,1,1,1,0,50–64,Female
Canada,0.6138460705873636,1,1,1,1,30–49,Male
Canada,0.42496637104414786,0,1,0,0,65+,Female
Canada,0.9911835626436604,0,1,0,0,65+,Male
Canada,0.9730558937908044,1,1,1,1,65+,Female
Canada,1.3800519640715967,0,1,NA,1,65+,Male
Canada,0.7274060033721426,1,0,1,1,65+,Male
Canada,0.6311043086412768,1,0,1,0,65+,Female
Canada,0.651154193528377,1,0,1,1,65+,Female
Canada,0.7699435733186167,0,1,0,1,65+,Male
Canada,0.7183121141502871,1,1,0,0,30–49,Female
Canada,0.3978709006456596,1,1,1,1,50–64,Female
Canada,1.661549716056646,0,1,0,0,30–49,Male
Canada,0.6555331175749574,0,0,1,0,50–64,Male
Canada,2.4325693241470625,1,1,1,1,50–64,Female
Canada,2.11837753823185,0,1,0,0,50–64,Female
Canada,0.8457973644009028,1,1,1,1,65+,Female
Canada,1.4945800566027785,0,1,0,1,30–49,Female
Canada,0.27635219755393686,1,1,0,0,65+,Female
Canada,0.42496637104414786,0,1,0,1,65+,Female
Canada,1.436455563157785,0,1,0,1,50–64,Female
Canada,0.712429793567728,0,1,0,0,65+,Male
Canada,0.7699435733186167,1,1,1,0,65+,Male
Canada,2.4325693241470625,0,1,0,0,50–64,Female
Canada,0.7962548150371672,1,1,1,0,65+,Female
Canada,0.7238711423204862,1,1,1,0,30–49,Male
Canada,0.7837859081890117,1,1,1,0,18–29,Male
Canada,0.5613198740746285,1,1,1,1,50–64,Female
Canada,0.42527843899351603,0,1,1,1,65+,Male
Canada,0.26220849115934003,1,1,1,1,18–29,Male
Canada,1.4952358846054428,1,1,0,0,50–64,Male
Canada,1.4704407983601582,0,1,0,0,30–49,Male
Canada,1.0638621840232576,0,1,0,0,65+,Female
Canada,1.039322130209445,1,1,1,1,65+,Female
Canada,1.1493824894230162,1,1,1,0,65+,Female
Canada,1.7069121012315243,1,1,1,1,65+,Female
Canada,0.27635219755393686,1,1,0,0,50–64,Female
Canada,2.4325693241470625,0,1,1,1,30–49,Female
Canada,1.2184894901853804,1,1,0,0,30–49,Female
Canada,0.5135908737007998,1,1,1,1,65+,Female
Canada,1.033429368318385,1,1,0,1,65+,Female
Canada,0.2586257572653976,1,1,0,0,65+,Female
Canada,1.033429368318385,1,0,1,1,65+,Female
Canada,0.2586257572653976,1,1,1,0,65+,Male
Canada,2.4325693241470625,0,1,0,1,18–29,Female
Canada,0.6571917211220117,1,1,1,0,50–64,Male
Canada,1.113749078402511,0,1,1,0,30–49,Female
Canada,0.2586257572653976,1,1,1,0,65+,Male
Canada,0.8476953026161558,1,1,1,1,50–64,Male
Canada,0.3123751165904048,1,1,0,1,65+,Female
Canada,0.41040203287204713,0,1,0,1,50–64,Female
Canada,1.1231253643775028,1,1,1,1,65+,Female
Canada,2.3540028923788814,0,1,0,1,30–49,Female
Canada,2.1130312315362723,1,1,0,1,50–64,Female
Canada,0.7345239634611946,1,1,1,0,65+,Female
Canada,1.0529799040885612,0,1,1,1,18–29,Male
Canada,2.0083678395165068,1,1,1,0,30–49,Female
Canada,2.4325693241470625,1,1,0,1,50–64,Female
Canada,0.26791411574336055,0,1,0,0,65+,Female
Canada,0.8004634041274129,1,1,1,1,65+,Male
Canada,1.1513176683276138,0,1,0,1,30–49,Male
Canada,0.45229127878662173,1,1,1,1,50–64,Female
Canada,0.4448970158352401,1,1,0,0,65+,Female
Canada,0.5678226397071111,NA,1,0,NA,65+,Male
Canada,0.6355172026497287,1,1,1,1,65+,Male
Canada,0.5200458019707438,1,1,1,0,50–64,Male
Canada,0.3905673533199329,1,1,1,1,65+,Female
Canada,0.5019877317655195,1,1,1,0,50–64,Female
Canada,1.3835437160843649,0,1,0,1,50–64,Male
Canada,0.6568839540078037,1,1,0,1,65+,Female
Canada,0.3926316893479815,0,1,0,0,65+,Male
Canada,0.6098410494086289,0,1,0,0,50–64,Male
Canada,0.4687826387383661,1,1,0,1,50–64,Female
Canada,0.5736652590031155,1,1,0,1,50–64,Male
Canada,0.45807351059539464,1,1,0,1,65+,Female
Canada,0.7167930498358625,1,1,1,1,65+,Female
Canada,0.791817958562978,0,0,0,1,50–64,Female
Canada,0.4687826387383661,1,1,1,0,65+,Female
Canada,0.9812102262049156,1,1,0,0,30–49,Male
Canada,2.4325693241470625,1,1,0,0,30–49,Female
Canada,1.1774362395019475,1,1,1,1,18–29,Male
Canada,0.2586257572653976,0,1,0,0,50–64,Male
Canada,0.6270518569518914,1,1,1,0,30–49,Male
Canada,0.9190839722847416,1,1,0,1,50–64,Female
Canada,0.8436794131361065,0,1,1,1,30–49,Female
Canada,1.4633570617459626,0,0,0,1,65+,Male
Canada,2.4325693241470625,1,1,0,0,18–29,Female
Canada,0.38873604391935906,1,1,1,0,65+,Male
Canada,0.3896319843244981,0,1,0,1,30–49,Male
Canada,0.31402616909636066,0,1,0,1,50–64,Male
Canada,0.7326701907917621,1,1,1,0,65+,Female
Canada,0.32376487962426315,1,1,1,1,65+,Female
Canada,1.9217217616110431,0,1,0,0,18–29,Male
Canada,0.36660631566997964,1,0,1,1,50–64,Male
Canada,1.2497599011412328,1,1,0,0,30–49,Female
Canada,0.45229127878662173,1,1,1,0,65+,Female
Canada,1.200073726177083,1,1,0,0,18–29,Female
Canada,0.6741101611340624,1,1,1,0,30–49,Female
Canada,0.4210866038991784,0,1,1,1,30–49,Male
Canada,1.9626124009286823,0,1,0,1,50–64,Male
Canada,0.5640392164010846,0,1,0,1,30–49,Female
Canada,2.1714858451123993,1,1,0,0,30–49,Female
Canada,0.7345239634611946,0,1,0,1,65+,Female
Canada,0.8924084907644094,1,1,0,0,30–49,Male
Canada,0.2586257572653976,0,1,0,1,65+,Male
Canada,0.7837859081890117,1,1,1,1,18–29,Male
Canada,1.466729737728217,0,1,0,0,30–49,Male
Canada,0.45468185540301037,0,1,0,0,50–64,Male
Canada,0.7680004095496669,0,1,0,1,65+,Male
Canada,1.4914622467731582,0,1,0,0,50–64,Male
Canada,0.6961744817527583,1,1,1,1,65+,Female
Canada,0.2586257572653976,1,1,1,1,65+,Male
Canada,0.6552261271954691,1,1,0,1,65+,Female
Canada,1.640406243199829,1,1,0,0,30–49,Female
Canada,1.9712116027831872,1,0,1,0,18–29,Male
Canada,0.4785177430073996,1,1,0,0,65+,Male
Canada,0.31395137885829866,1,1,1,1,30–49,Male
Canada,0.31402616909636066,1,1,1,0,65+,Male
Canada,0.2586257572653976,1,1,1,1,50–64,Male
Canada,0.7680004095496669,1,1,0,1,65+,Male
Canada,0.5363362747067622,0,1,0,0,30–49,Male
Canada,0.32376487962426315,1,1,1,0,50–64,Female
Canada,0.5642867191769192,0,1,0,1,50–64,Male
Canada,1.1759041640890733,1,1,0,1,65+,Female
Canada,0.45229127878662173,1,1,1,0,65+,Female
Canada,0.992388649984835,1,1,0,0,30–49,Female
Canada,0.712429793567728,1,NA,1,1,65+,Male
Canada,0.5642867191769192,0,1,0,0,50–64,Male
Canada,0.7106317815954812,0,1,1,1,50–64,Male
Canada,0.4102333019399443,1,1,1,0,65+,Female
Canada,1.1759041640890733,1,1,1,1,65+,Female
Canada,0.26791411574336055,1,1,0,1,65+,Female
Canada,2.11837753823185,0,1,0,1,65+,Female
Canada,2.1649680605725132,1,1,0,1,50–64,Male
Canada,0.6098410494086289,0,1,0,1,50–64,Male
Canada,0.7699435733186167,1,1,0,1,65+,Male
Canada,2.105182137836866,0,1,0,0,30–49,Female
Canada,1.0908186381940097,1,NA,0,0,65+,Female
Canada,0.45468185540301037,1,1,1,0,65+,Male
Canada,1.5335539847959527,1,1,1,1,30–49,Male
Canada,0.49537749766371975,0,1,0,1,65+,Male
Canada,0.29539812677928096,0,1,1,0,50–64,Male
Canada,0.8829953906196538,1,1,1,0,50–64,Male
Canada,2.1595041699160777,1,1,0,0,65+,Male
Canada,0.2905688242320123,0,1,0,0,50–64,Male
Canada,1.0880656581969204,1,1,0,1,65+,Female
Canada,0.992388649984835,1,0,1,0,30–49,Female
Canada,0.7680004095496669,1,1,1,0,65+,Male
Canada,0.8555837502286561,0,1,0,0,30–49,Male
Canada,0.3523732134667595,0,1,0,1,50–64,Male
Canada,0.7506787113811316,1,1,1,1,65+,Male
Canada,1.4952358846054428,0,1,0,0,65+,Male
Canada,0.2586257572653976,1,1,0,1,65+,Female
